tmdb_id,imdb_id,title,release_date,language,rating_tmdb,rating_imdb,votes_imdb,revenue,director,cast,release_year
192473,tt2907434,"Nagaraja Cholan MA, MLA",10-05-2013,ta,3.5,4.8,89,0,Manivannan,"Sathyaraj, Manivannan, Mrudula Murali, Komal Sharma, Varsha Ashwathi",2013
192675,tt0459605,Eklavya: The Royal Guard,16-02-2007,hi,6.1,6,3633,0,Vidhu Vinod Chopra,"Amitabh Bachchan, Saif Ali Khan, Vidya Balan, Sanjay Dutt, Boman Irani",2007
192687,tt3043922,Onbadhule Guru,08-03-2013,ta,3.2,2.2,118,0,P. T. Selvakumar,"Vinay Rai, Aravind Akash, Sathyan Sivakumar, Java Sundaresan, Raai Laxmi",2013
193197,tt2198161,Seethamma Vakitlo Sirimalle Chettu,11-01-2013,te,6.857,7.5,8266,10349042,Srikanth Addala,"Venkatesh, Mahesh Babu, Prakash Raj, Jayasudha, Anjali",2013
193868,tt8791998,Prabhuvinte Makkal,25-10-2012,ml,5.2,7.3,30,0,Sajeevan Anthikad,"Vinay Forrt, Jijoy Rajagopal, Madhu, Swasika, Kalabhavan Mani",2012
194008,tt2780238,Rebecca Uthup Kizhakkemala,07-03-2013,ml,2,4.8,44,0,Sundar Das,"Ann Augustine, Sidharth Bharathan, Saikumar, Shari, Kalabhavan Mani",2013
194195,tt2355725,Naayika,24-11-2011,ml,5,4.4,53,0,Jayaraj,"Sharada, Jayaram, Padmapriya Janakiraman, Mamta Mohandas, Sarayu Mohan",2011
194361,tt1719474,Aagathan,11-02-2010,ml,5.182,5.7,453,1200000,Kamal,"Dileep, Sathyaraj, Charmy Kaur, Lal, Biju Menon",2010
194522,tt2198235,Monsoon Shootout,15-12-2017,hi,6.5,6.7,1602,0,Amit Kumar,"Nawazuddin Siddiqui, Vijay Varma, Tannishtha Chatterjee, Neeraj Kabi, Sreejita De",2017
194924,tt3114346,Ainthu Ainthu Ainthu,10-08-2013,ta,6.3,5.7,457,0,Sasi,"Bharath Srinivasan, Chandini Sreedharan, Erica Fernandes, Santhanam, Sudesh Berry",2013
194950,tt1756397,April Fool,31-03-2010,ml,4,3.5,116,0,Viji Thamby,"Jagadish, Siddique, Biju Menon, Navya Natarajan, Lenaa",2010
194962,tt1821329,Arjunan Saakshi,27-01-2011,ml,6,5.8,400,0,Ranjith Sankar,"Prithviraj Sukumaran, Ann Augustine, Biju Menon, Mukesh, Jagathy Sreekumar",2011
195371,tt1734414,Best of Luck,16-11-2010,ml,3.1,2.3,170,0,Nishad M A,"Prabhu, Urvashi, Kailash, Asif Ali, Archana Kavi",2010
195380,tt1424750,Bhagyadevatha,31-03-2009,ml,6,6.4,488,0,Sathyan Anthikad,"Jayaram, Kaniha, Innocent, KPAC Lalitha, Mamukkoya",2009
195771,tt8108216,Masani,24-05-2013,ta,0,5.4,19,0,K. Padmaraja,"Akhil, Iniya, Ramki, Sarath Babu, Roja Selvamani",2013
196312,tt2100543,Hum Hai Raahi CAR Ke,24-05-2013,hi,7.5,2.6,183,0,Jyotin Goel,"Dev Goel, Adah Sharma, Sanjay Dutt, Juhi Chawla Mehta, Chunky Panday",2013
196801,tt2433542,Yamudiki Mogudu,27-12-2012,te,4.2,4.9,217,0,E. Sathi Babu,"Allari Naresh, Richa Panai, Sayaji Shinde, Ramya Krishnan",2012
197999,tt2714622,Iddarammayilatho,31-05-2013,te,5.5,5.8,4133,0,Puri Jagannadh,"Allu Arjun, Amala Paul, Catherine Tresa, Brahmanandam, Tanikella Bharani",2013
198236,tt1111881,Calcutta News,24-01-2008,ml,5.4,6.4,364,0,Blessy,"Dileep, Meera Jasmine, Indrajith Sukumaran, Vimala Raman, Innocent",2008
198239,tt1736560,Cheriya Kallanum Valiya Poleesum,26-02-2010,ml,0,2.8,26,0,Haridas Kesavan,"Mukesh, Jagadish, Dhanya Mary Varghese, Jagathy Sreekumar, Salim Kumar",2010
198264,tt2988328,Thillu Mullu,14-06-2013,ta,4.3,4.3,348,0,Badri,"Shiva, Isha Talwar, Prakash Raj, Kovai Sarala, Sathyan Sivakumar",2013
198351,tt1574343,Chattambinadu,24-12-2009,ml,5.656,5.9,751,0,Shafi,"Mammootty, Raai Laxmi, Meenakshi, Siddique, Manoj K Jayan",2009
198556,tt1855268,Main Krishna Hoon,25-01-2013,hi,6.018,5,261,0,Rajiv S. Ruia,"Paresh Ganatra, Juhi Chawla Mehta, Namit Shah, Hrithik Roshan, Katrina Kaif",2013
199160,tt1214961,Happy Days,28-09-2007,te,6.278,7.9,6696,2640850,Sekhar Kammula,"Varun Sandesh, Tamannaah Bhatia, Rahul Haridas, Sonia Deepti, Nikhil Siddhartha",2007
199229,tt0897374,Munna,02-05-2007,te,4.625,5.6,1693,0,Vamshi Paidipally,"Prabhas, Ileana D'Cruz, Prakash Raj, Rahul Dev, Kota Srinivasa Rao",2007
199408,tt0983990,1971,08-03-2007,hi,6.5,8.2,3040,0,Amrit Sagar Chopra,"Manoj Bajpayee, Ravi Kishan, Sunil Chavan, Deepak Dobriyal, Chittaranjan Giri",2007
199544,tt2342061,Devudu Chesina Manushulu,15-08-2012,te,3.313,3.8,798,0,Puri Jagannadh,"Ravi Teja, Ileana D'Cruz, Prakash Raj, Brahmanandam, M. S. Narayana",2012
199547,tt2391817,Ee Rojullo,13-03-2012,te,6.5,5.4,176,1800000,Maruthi Dasari,"Mangam Srinivas, Reshma Rathore, Saikumar Pampana, Ambati Srinivas, Shankar Rao",2012
199583,tt1616085,Aptharakshaka,18-02-2010,kn,6.7,6.8,522,0,Unknown,"Vishnuvardhan, Avinash, Bhavana Ramanna, Komal Kumar",2010
199806,tt0493389,Annavaram,29-12-2006,te,5,4.9,1106,0,Bhimaneni Srinivasa Rao,"Pawan Kalyan, Sandhya, Asin Thottumkal, Siva Balaji, Venu Madhav",2006
199994,tt2520342,Sarocharu,21-12-2012,te,4.8,4.7,606,0,Parasuram Petla,"Ravi Teja, Kajal Aggarwal, Richa Gangopadhyay, Jayasudha, Nara Rohith",2012
199997,tt2609468,Sona Spa,22-03-2013,hi,2.7,3.3,222,0,Makrand Deshpande,"Naseeruddin Shah, Aahana Kumra, Shruti Vyas, Pooja Pradaan, Romi Jaispal",2013
200013,tt2649718,Ongole Githa,01-02-2013,te,3.5,5.1,584,0,Bhaskar,"Ram Pothineni, Kriti Kharbanda, Prakash Raj, Ajay, Raghu Babu",2013
200029,tt1258121,Athili Sathibabu LKG,04-06-2007,te,7.3,5.2,134,0,E.V.V. Satyanarayana,"Allari Naresh, Kausha Rach, Vidisha Srivastava, Brahmanandam, Sunil Varma",2007
200201,tt2358424,Karmayodha,20-12-2012,ml,3.8,4.2,342,0,Major Ravi,"Mohanlal, Murali Sharma, Rajeev Pillai, Saikumar, Mukesh",2012
200297,tt1869640,Rajanna,12-11-2011,te,4.333,6.3,671,0,Vijayendra Prasad,"Annie, Nagarjuna Akkineni, Sneha, Nassar, Shweta Menon",2011
200402,tt2971414,Prema Katha Chitram,07-06-2013,te,6.4,7.1,997,0,J. Prabhakara Reddy,"Sudheer Babu, Nandita Raj, Saptagiri, V J Shekar, Praveen",2013
201823,tt1346256,Crazy Gopalan,27-12-2008,ml,4.818,5.3,532,0,Deepu Karunakaran,"Dileep, Salim Kumar, Jagathy Sreekumar, Manoj K Jayan, Sunitha Varma",2008
201944,tt4896098,Cowboy,14-02-2013,ml,1,3.3,57,0,P. Balachandra Kumar,"Asif Ali, Bala, Mythili, Lenaa, Khushboo",2013
202616,tt2617676,Thalaivaa,20-08-2013,ta,5.482,6.3,12741,0,A. L. Vijay,"Vijay, Amala Paul, Sathyaraj, Ponvannan, Nassar",2013
202719,tt1869385,Doubles,13-04-2011,ml,2.8,2.3,274,0,Sohan Seenulal,"Mammootty, Nadhiya, Taapsee Pannu, Suresh, Saiju Kurup",2011
202721,tt1609119,Happy Husbands,13-01-2010,ml,5.6,5.9,571,0,Saji Surendran,"Jayaram, Indrajith Sukumaran, Jayasurya, Samvrutha Sunil, Bhavana",2010
202883,tt2190256,Daal Mein Kuch Kaala Hai,28-06-2012,hi,2,3.9,97,0,Unknown,"Veena Malik, Jackie Shroff, Aanand Balraj, Vijay Raaz, Shakti Kapoor",2012
203842,tt4312710,Annakodi,28-06-2013,ta,4,4.7,27,0,Bharathiraja,"Karthika Nair, Lakshman Narayan, Manoj Bharathiraja, Renuka, Subiksha",2013
204259,tt3005920,5 Sundarikal,21-06-2013,ml,6.917,6.9,1322,0,Aashiq Abu,"Anikha Surendran, Chethan Jayalal, Isha Sharvani, Nivin Pauly, Kavya Madhavan",2013
204395,tt2398340,Tadakha,10-05-2013,te,4,5.5,779,2600000,Kishore Kumar,"Naga Chaitanya Akkineni, Sunil Varma, Tamannaah Bhatia, Andrea Jeremiah, Ashutosh Rana",2013
204419,tt2780206,Lucky Star,08-03-2013,ml,4.2,5.4,197,0,Deepu Anthikkad,"Jayaram, Rachana Narayanankutty, Mukesh, Pooja Ramachandran, Mamukkoya",2013
204435,tt1029231,Krrish 3,01-11-2013,hi,5.7,5.4,28501,84000000,Rakesh Roshan,"Hrithik Roshan, Priyanka Chopra Jonas, Vivek Oberoi, Kangana Ranaut, Arif Zakaria",2013
205017,tt2224317,Lootera,04-04-2013,hi,6.9,7.4,18061,5100000,Vikramaditya Motwane,"Ranveer Singh, Sonakshi Sinha, Adil Hussain, Vikrant Massey, Arif Zakaria",2013
205022,tt2112124,Chennai Express,08-08-2013,hi,6.499,6.3,71843,62000000,Rohit Shetty,"Shah Rukh Khan, Deepika Padukone, Nikitin Dheer, Sathyaraj, Mukesh Tiwari",2013
205277,tt6092606,Climax,24-05-2013,ml,2.8,3.1,57,0,Anil Kumar,"Sana Khaan, Aravind Akash, Suresh Krishna, Shanthi Williams, K. Madhu",2013
205401,tt2089788,Sandwich,13-10-2011,ml,3.4,2.9,86,0,M S Manu,"Kunchacko Boban, Ananya, Richa Panai, Lalu Alex, Suraj Venjaramoodu",2011
206167,tt3034728,Left Right Left,14-06-2013,ml,7.018,8,2580,0,Arun Kumar Aravind,"Indrajith Sukumaran, Murali Gopy, Hareesh Peradi, Lenaa, Remya Nambeesan",2013
206324,tt2356180,Bhaag Milkha Bhaag,12-07-2013,hi,7.496,8.2,78425,25000000,Rakeysh Omprakash Mehra,"Farhan Akhtar, Sonam Kapoor Ahuja, Divya Dutta, Pavan Malhotra, Rebecca Breeds",2013
206525,tt1020899,Say Salaam India: 'Let's Bring the Cup Home',30-03-2007,hi,10,5.4,125,0,Subhash Kapoor,"Mandar Jadhav, Milind Soman, Sanjay Suri, Sandhya Mridul, Sachin Khedekar",2007
206851,tt2385104,D-Day,19-07-2013,hi,6.6,7.2,10703,5600000,Nikkhil Advani,"Irrfan Khan, Arjun Rampal, Rishi Kapoor, Huma Qureshi, Imran Hasnee",2013
207920,tt2742164,Mithunam,21-12-2012,te,7.2,8.1,435,0,Tanikella Bharani,"S. P. Balasubramaniam, Lakshmi, Prakash Raj, Brahmanandam, Mohana Krishna Indraganti",2012
209174,tt2780192,Radio,08-03-2013,ml,5,3.6,17,0,Umer Mohammed,"Iniya, Sarayu Mohan, Nishan K. P. Nanaiah, Thalaivasal Vijay, Maniyanpilla Raju",2013
209410,tt2988272,Shuddh Desi Romance,06-09-2013,hi,5.769,5.8,10679,0,Maneesh Sharma,"Sushant Singh Rajput, Parineeti Chopra, Vaani Kapoor, Rishi Kapoor, Rajesh Sharma",2013
209419,tt3061202,Neelakasham Pachakadal Chuvanna Bhoomi,09-08-2013,ml,7.039,7.6,4643,0,Sameer Thahir,"Dulquer Salmaan, Sunny Wayne, Bala Hijam, Ena Saha, Dhritiman Chatterjee",2013
210924,tt3207536,Sonna Puriyathu,26-07-2013,ta,3.6,6.2,108,0,Krishnan Jayaraj,"Shiva, Vasundhara Kashyap, Manobala, Gangai Amaran, Meera Krishnan",2013
211765,tt1886449,Bombay March 12,30-06-2011,ml,5.583,5.6,254,0,Babu Janardhanan,"Mammootty, Unni Mukundan, Roma Asrani, Lal, Rajeev Pillai",2011
211771,tt2211141,Violin,01-07-2011,ml,4.1,4.3,109,0,Sibi Malayil,"Asif Ali, Nithya Menen, Lakshmi Ramakrishnan, Reena Basheer, Vijayaraghavan",2011
211821,tt0887753,Kya Love Story Hai,03-08-2007,hi,4.889,3.4,434,0,Lovely Singh,"Tusshar Kapoor, Ayesha Takia, Karan Hukka, Rahul Singh, Shyam Mashalkar",2007
212754,tt2932606,Siddharth,10-10-2013,hi,7,7.4,789,0,Richie Mehta,"Rajesh Tailang, Tannishtha Chatterjee, Anuraag Arora, Shobha Sharma Jassi, Geeta Agrawal Sharma",2013
213762,tt3111680,Pullipulikalum Aattinkuttiyum,07-08-2013,ml,5.2,5.5,458,0,Lal Jose,"Kunchacko Boban, Namitha Pramod, Irshad, Joju George, Shiju",2013
214117,tt2324126,Doctor Innocentanu,27-04-2012,ml,3,2.5,49,0,Ajmal,"Innocent, Sona Nair, Jagathy Sreekumar, Suraj Venjaramoodu, Nithya Menen",2012
214199,tt2420208,Josettante Hero,20-04-2012,ml,0,3.5,35,0,K K Haridas,"Anoop Menon, Vijayaraghavan, Suraj Venjaramoodu, Sudheesh",2012
214401,tt3158622,Money Back Policy,21-06-2013,ml,3,3.6,42,0,Jayaraj Vijay,"Sreenivasan, Sarayu Mohan, Aishwarya Nambiar, Bhagath Manuel, Nedumudi Venu",2013
214520,tt2779896,Scene Onnu Nammude Veedu,23-11-2012,ml,0,4.4,30,0,Shyju Anthikkad,"Lal, Navya Nair, Thilakan, Asif Ali, Lalu Alex",2012
214522,tt2338706,Unnam,10-02-2012,ml,5,4.1,90,0,Sibi Malayil,"Sreenivasan, Lal, Asif Ali, Nedumudi Venu, Prashant Narayanan",2012
214578,tt2062703,Venicile Vyapari,16-12-2011,ml,4.7,5.3,491,0,Shafi,"Mammootty, Kavya Madhavan, Poonam Bajwa, Suraj Venjaramoodu, Salim Kumar",2011
214604,tt2231868,Ulakam Chuttum Valiban,09-09-2011,ml,4.4,4,174,0,Raj Babu,"Jayaram, Vandana Menon, Biju Menon, Mithra Kurian, Suraj Venjaramoodu",2011
214606,tt1869233,Three Kings,02-07-2011,ml,4.389,4.7,388,0,V. K. Prakash,"Jayasurya, Kunchacko Boban, Indrajith Sukumaran, Samvrutha Sunil, Ann Augustine",2011
214616,tt2016296,Teja Bhai and Family,30-08-2011,ml,4.3,4.3,507,0,Deepu Karunakaran,"Prithviraj Sukumaran, Akhila, Suraj Venjaramoodu, Jagathy Sreekumar, Jagadish",2011
214859,tt1990321,Shankaranum Mohananum,10-06-2011,ml,4,3.2,42,0,T. V. Chandran,"Jayasurya, Meera Nandan, Rima Kallingal, Jagathy Sreekumar, Suraj Venjaramoodu",2011
214875,tt1867035,Race,11-02-2011,ml,4.1,4,110,0,Kukku Surendran,"Kunchacko Boban, Mamta Mohandas, Anikha Surendran, Indrajith Sukumaran, Gowri Munjal",2011
214970,tt2265493,Payyans,18-02-2011,ml,4,3.9,114,0,Leo Thaddeus,"Jayasurya, Rohini, Anjali, Lalu Alex, Lal",2011
214975,tt2011174,Orma Mathram,29-07-2011,ml,5.5,5.5,39,0,Madhu Kaithapram,"Dileep, Priyanka Nair, Jagathy Sreekumar, Dhanya Mary Varghese, Nedumudi Venu",2011
214981,tt2278074,Manushya Mrugam,15-07-2011,ml,3.2,3.7,130,0,Baburaj,"Baburaj, Kiran Rathod, Oviya Helen, Prithviraj Sukumaran, Jagathy Sreekumar",2011
215020,tt4888008,Bhakthajanangalude Sradhakku,29-04-2011,ml,3.2,4.7,32,0,Priyanandanan,"Kavya Madhavan, Irshad, Kalabhavan Mani, Jagadish, Salim Kumar",2011
215248,tt2211173,Yevadu,12-01-2014,te,6.1,6,9442,0,Vamshi Paidipally,"Ram Charan, Sai Kumar, Jayasudha, Shruti Haasan, Amy Jackson",2014
215304,tt1722459,Thanthonni,19-03-2010,ml,5.1,5.2,541,0,George Varghese,"Prithviraj Sukumaran, Sheela Kaur, Suraj Venjaramoodu, Ambika, Suresh Krishna",2010
215313,tt1671478,Pramani,26-03-2010,ml,5.2,4.1,343,0,B. Unnikrishnan,"Mammootty, Sneha, Fahadh Faasil, Nazriya Nazim, Lakshmi",2010
215317,tt1660303,Alexander The Great,07-05-2010,ml,3.9,3.7,370,0,Murali Nagavally,"Mohanlal, Bala, Sudha Chandran, Meenakshi Dixit, Jagadish",2010
215344,tt1753578,Chekavar,08-10-2010,ml,4.5,4.6,41,0,Sajeevann,"Indrajith Sukumaran, Sreejith Ravi, Kalabhavan Mani, Sarayu Mohan, Samvrutha Sunil",2010
215347,tt1822235,Ithu Nammude Katha,28-01-2011,ml,3.8,4.4,85,0,Rajesh Kannankara,"Asif Ali, Nishan K. P. Nanaiah, Abhishek Raveendran, Vineeth Kumar, Ananya",2011
215367,tt2402246,Kudumbasree Travels,21-01-2011,ml,2.5,3.2,126,0,Kiran,"Jayaram, Bhavana, Jagathy Sreekumar, Kottayam Nazeer, Maniyanpilla Raju",2011
215383,tt3044882,Nasha,22-07-2013,hi,4.1,3.2,1467,1000000,Amit Saxena,"Poonam Pandey, Shivam Patil, Ranbir Chakma, Vishal Bhonsle, Sheetal Singh",2013
215968,tt3134214,Kadal Kadannu Oru Maathukutty,07-08-2013,ml,5.545,5.2,427,0,Ranjith,"Mammootty, Alisha Mohammed, Nedumudi Venu, P Balachandran, Harisree Ashokan",2013
216346,tt1506966,Parthan Kanda Paralokam,03-10-2008,ml,3,2.8,131,0,Anil Kumar,"Jayaram, Mukesh, Sreedevika, Kalabhavan Mani, Jagathy Sreekumar",2008
216780,tt2706332,August Club,16-07-2013,ml,0,5.2,54,0,K. B. Venu,"Rima Kallingal, Murali Gopy, Thilakan, Sukumari, Mala Aravindan",2013
216782,tt2996636,Bharya Athra Pora,03-05-2013,ml,2.9,3.5,147,1051000,Akku Akbar,"Jayaram, Gopika, Aju Varghese, Balachandran Chullikkadu, Siddique",2013
217445,tt3084502,Jatt Airways,30-08-2013,hi,7,4.3,210,0,Harjit Singh Ricky,Binnu Dhillon,2013
217446,tt2275802,Satyagraha,30-08-2013,hi,6.2,5.9,5556,0,Prakash Jha,"Amitabh Bachchan, Ajay Devgn, Kareena Kapoor Khan, Arjun Rampal, Amrita Rao",2013
217581,tt2606554,Karma Cartel,04-01-2014,ml,5,6.8,33,0,Vinod Bharathan,"Vinay Forrt, Rony David Raj, Jinu Joseph, Rohini Miriam idicula, Tony Luke",2014
218088,tt16235600,Chhota Bheem and Krishna: Mayanagari,02-09-2011,hi,6.1,7.3,426,0,Rajiv Chilaka,"Rupa Bhimani, Julie Tejwani, Vatsal Dubey",2011
218197,tt2187248,Thanga Meenkal,30-08-2013,ta,7.4,7.9,1213,0,Ram,"Ram, Sadhana, Shelly Kishore, Rohini, Padmapriya Janakiraman",2013
218217,tt3288508,Arikil Oraal,30-08-2013,ml,5.9,5.9,278,0,Sunil Ibrahim,"Indrajith Sukumaran, Nivin Pauly, Shine Tom Chacko, Lenaa, Remya Nambeesan",2013
218779,tt2576450,Besharam,02-10-2013,hi,4.6,3.6,6447,0,Abhinav Kashyap,"Ranbir Kapoor, Pallavi Sharda, Rishi Kapoor, Neetu Singh, Amitosh Nagpal",2013
218898,tt2357489,Zanjeer,05-09-2013,hi,4.5,3.4,3146,0,Apoorva Lakhia,"Ram Charan, Prakash Raj, Priyanka Chopra Jonas, Sanjay Dutt, Srihari",2013
218925,tt3385854,Artist,29-08-2013,ml,6.125,7.1,585,0,Shyamaprasad,"Fahadh Faasil, Ann Augustine, Sidhartha Siva, Sreeram Ramachandran, Krishnachandran",2013
219343,tt2358592,Lucia,19-10-2013,kn,7.06,8.3,13862,170000,Pawan Kumar,"Sathish Ninasam, Sruthi Hariharan, Achyuth Kumar, Hardika Shetty, Balaji Manohar",2013
219423,tt3000284,Honey Bee,14-06-2013,ml,5.682,5.9,985,0,Lal Jr.,"Asif Ali, Lal, Bhavana, Baburaj, Archana Kavi",2013
219818,tt3215258,Varuthapadatha Valibar Sangam,06-09-2013,ta,6.3,7,2777,0,Ponram,"Sivakarthikeyan, Soori, Sri Divya, Sathyaraj, Rajendran",2013
220495,tt2551378,Bullett Raja,29-11-2013,hi,5.8,4.9,4256,12,Tigmanshu Dhulia,"Saif Ali Khan, Sonakshi Sinha, Jimmy Shergill, Vidyut Jammwal, Gulshan Grover",2013
220520,tt2899136,Hotel California,02-05-2013,ml,4.75,4.9,228,382454,Aji John,"Jayasurya, Anoop Menon, Honey Rose, Saiju Kurup, Maria Roy",2013
220714,tt2476154,Grand Masti,13-09-2013,hi,4.7,4.5,7238,19000000,Indra Kumar,"Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani, Suresh Menon, Karishma Tanna",2013
221529,tt3182644,Moodar Koodam,13-09-2013,ta,6.9,7.6,1518,0,Naveen,"Naveen, Oviya Helen, Jayaprakash, Anupama Kumar, Sentrayan",2013
221755,tt1598547,Ividam Swargamanu,24-12-2009,ml,6.571,7.2,1259,0,Rosshan Andrrews,"Mohanlal, Thilakan, Lalu Alex, Raai Laxmi, Priyanka Nair",2009
222198,tt3186958,Daivathinte Swantham Cleetus,11-09-2013,ml,4.3,4.7,510,0,Marthandan,"Mammootty, Siddique, Honey Rose, Rejith Menon, P Balachandran",2013
222394,tt3164774,Anwar Ka Ajab Kissa,17-10-2013,hi,7,5.6,879,0,Buddhadeb Dasgupta,"Nawazuddin Siddiqui, Ananya Chatterjee, Niharika Singh, Pankaj Tripathi, Masood Akhtar",2013
222430,tt2615584,Phata Poster Nikhla Hero,20-09-2013,hi,5.1,4.9,6066,0,Rajkumar Santoshi,"Shahid Kapoor, Ileana D'Cruz, Padmini Kolhapure, Mukesh Tiwari, Darshan Jariwala",2013
222844,tt3355434,Aaru Sundarimaarude Katha,17-05-2013,ml,5,4.2,37,0,Rajesh K. Abraham,"Narain, Lenaa, Raai Laxmi, Prathap Pothan, Poorna",2013
222978,tt3330482,Up & Down: Mukalil Oralundu,23-05-2013,ml,5,5.2,99,0,T. K. Rajeev Kumar,"Indrajith Sukumaran, Meghana Raj, Prathap Pothan, Remya Nambeesan, Baiju Santhosh",2013
222981,tt3232316,6 candles,20-09-2013,ta,7.7,7.1,269,0,V. Z. Durai,"Shaam, Poonam Kaur, Master Vivethan, Anil Murali, Nagineedu Vellanki",2013
223255,tt2356959,Ajab Gazabb Love,24-10-2012,hi,5.5,4.4,578,0,Sanjay Gadhvi,"Jacky Bhagnani, Nidhi Subbaiah, Darshan Jariwala, Kirron Kher, Arshad Warsi",2012
224057,tt3198468,North 24 Kaatham,14-09-2013,ml,7.6,7.6,3615,0,Anil Radhakrishnan Menon,"Fahadh Faasil, Nedumudi Venu, Swathi Reddy, Chemban Vinod Jose, Sadiq",2013
224061,tt3042926,Atharintiki Daaredi,27-09-2013,te,6.6,7.3,10582,0,Trivikram Srinivas,"Pawan Kalyan, Samantha Ruth Prabhu, Pranitha Subhash, Boman Irani, Nadhiya",2013
224219,tt2370244,Action 3D,21-06-2013,te,4,3.4,146,12000000,Anil Sunkara,"Allari Naresh, Shaam, Vaibhav, Raju Sundaram, Brahmanandam",2013
224339,tt3185772,Onaayum Aattukkuttiyum,27-09-2013,ta,7.3,8.1,3243,0,Mysskin,"Sri, Mysskin, Adithya Menon, Bharat Raj, Shaji Chen",2013
224363,tt3259220,Paisa Paisa,28-06-2013,ml,4.6,5.2,81,0,Prasanth Murali,"Indrajith Sukumaran, Aju Varghese, Mamta Mohandas, Sandhya, Daniel Balaji",2013
224409,tt3175286,Ezhamathe Varavu,14-09-2013,ml,6.5,5.9,67,0,T Hariharan,"Indrajith Sukumaran, Bhavana, Vineeth Radhakrishnan, Mamukkoya, Nandhu",2013
224571,tt3198656,Govindaya Namaha,29-03-2012,kn,6,7,45,0,Pavan Wadeyar,"Komal Kumar, Parul Yadav, Madhulika, Rekha Vedavyas, Anna Georgia",2012
224595,tt3031204,Lifeu Ishtene,09-09-2011,kn,8,7.3,437,0,Pawan Kumar,"Diganth Manchale, Samyukta Hornad, Sathish Ninasam, Pawan Kumar, Achyuth Kumar",2011
224609,tt1966496,Kedi,24-09-2006,ta,3.2,3.7,159,0,Jyothi Krishna,"Ravi Krishna, Tamannaah Bhatia, Ileana D'Cruz, Atul Kulkarni, Suman Shetty",2006
224648,tt3219310,Naiyaandi,11-10-2013,ta,3.1,3.6,880,0,A. Sarkunam,"Dhanush, Nazriya Nazim, Saranya Ponvannan, Soori, Lakshmi Ramakrishnan",2013
224892,tt3257168,Shorts,12-07-2013,hi,6,6.4,497,0,Neeraj Ghaywan,"Richa Chaddha, Nawazuddin Siddiqui, Huma Qureshi, Vineet Kumar Singh",2013
224932,tt2325785,Kalabha Kadhalan,16-02-2006,ta,5.5,5.3,140,0,Igore,"Arya, Renuka Menon, Akshaya, Ilavarasu, Nizhalgal Ravi",2006
224957,tt4102346,Muni,30-09-2007,ta,6.4,6.3,735,0,Raghava Lawrence,"Raghava Lawrence, Rajkiran, Kovai Sarala, Vinu Chakravarthy, Vedhika",2007
224958,tt13612848,Rajadhi Raja,30-09-2009,ta,5.7,4.9,52,0,Sakthi Chidambaram,"Raghava Lawrence, Mumtaj, Kamna Jethmalani, Karunas, Snigdha Akolkar",2009
225701,tt3219268,Idharkuthane Aasaipattai Balakumara,02-10-2013,ta,7,7.1,2291,0,Gokul,"Vijay Sethupathi, Ashwin Kakumanu, Nandita Swetha, Pasupathy, Soori",2013
225819,tt3029960,Pigman,06-06-2013,ml,3,5.3,51,0,Avira Rebecca,"Jayasurya, Remya Nambeesan, Harisree Ashokan, Suraj Venjaramoodu, M R Gopakumar",2013
225904,tt3015712,Drama,01-11-2012,kn,6,7,665,0,Yogaraj Bhat,"Yash, Radhika Pandit, Sathish Ninasam, Sindhu Lokanath, Sampath Raj",2012
226008,tt1754202,Michael,15-09-2011,hi,5.5,5.7,2462,0,Ribhu Dasgupta,"Mahie Gill, Naseeruddin Shah, Rudranil Ghosh, Churni Ganguly",2011
226076,tt8358960,Prema Oka Maikam,30-08-2013,te,0,6.1,8,0,Chandu,"Charmy Kaur, Ravi Babu, Sony Charishta",2013
226092,tt0827714,Jaane Hoga Kya,31-08-2006,hi,0,3.2,237,0,Ankush Glen,"Bipasha Basu, Preeti Jhangiani, Rahul Dev, Paresh Rawal, Tinnu Anand",2006
226840,tt1612064,Takkari,23-11-2007,te,3,4.8,112,0,Unknown,"Nithiin, Sadha, Sayaji Shinde, Venu Madhav, Ali Basha",2007
226846,tt1606202,Drona,20-02-2009,te,6,4.4,128,0,J. Karun Kumar,"Nithiin, Priyamani, Sunil Varma, Raghu Babu, Rakhi Sawant",2009
227055,tt3013270,Aashiqui Not Allowed,05-10-2013,hi,0,5.5,57,0,Rakesh Dhawan,"Gurchet Chitrakar, Gurchet Chitrakar, Gurchet Chitrakar, B.N. Sharma, B.N. Sharma",2013
227056,tt2856674,Ramayya Vasthavayya,10-10-2013,te,4.1,5.1,2589,4300000,Harish Shankar,"N.T. Rama Rao Jr., Samantha Ruth Prabhu, Shruti Haasan, Mukesh Rishi, Rao Ramesh",2013
227057,tt3683458,Kotha Janta,02-05-2014,te,3.5,4.6,184,0,Maruthi Dasari,"Allu Sirish, Regina Cassandra, Nyra Banerjee, Madhunandan, Giri",2014
227062,tt3215356,Vanakkam Chennai,11-10-2013,ta,5.846,7.5,4368,11000000,Kiruthiga Udhayanidhi,"Shiva, Priya Anand, Santhanam, Rahul Ravindran, Urvashi",2013
228081,tt13970048,Saradaga Ammayitho,14-06-2013,te,0,6.8,7,0,Unknown,"Varun Sandesh, Nisha Agarwal, Ali Basha, Mumaith Khan, Suman Talwar",2013
